BaseId,NameId,Name,ModelCharaId,McType,McModel,McBase,McVariant,Scale
14381,11176,drifting dynamite,2589,3,26,4,1,3
14382,11177,boosted cleaner,3448,3,322,1,2,1
14383,11178,supercarrot,3446,3,247,2,2,1.8
14384,11174,Warringway,3263,2,1052,1,1,0.85
14385,11175,Fallingway,3263,2,1052,1,1,0.85
14386,655,behemoth,165,3,42,1,1,1
14387,11165,python,1905,3,65,2,3,1.8
14388,8273,Quetzalcoatl,2744,3,603,1,1,1.4
14389,258,Amalj'aa thaumaturge,3400,3,272,1,25,1
14391,11073,aigokeros,183,3,47,1,1,1.2
14392,11074,man-made io,2885,3,238,4,1,1.5
14393,11075,known unknown,2873,3,233,5,1,1
14394,11076,primordial kyklops,2864,3,427,2,1,2
14396,11167,manned death machine,3185,3,366,2,1,1.8
14397,10365,Terminus howler,1439,3,238,2,1,1.5
14398,11143,N-6205,3265,2,1051,2,1,1.8
14399,11160,overflow Beta,3394,3,105,9,1,0.4
14400,11143,N-6205,3265,2,1051,2,1,1.8
14401,11161,overflow Omicron,3493,2,1051,1,2,1.8
14402,108,,9,2,1007,1,1,1
14403,108,,5,2,1003,1,1,1
14404,11172,automated Gabriel,2926,3,663,1,1,0.5
14405,11173,Metatron,2926,3,663,1,1,1.5
14408,5964,Arenvald,3443,1,0,1,1,1
14409,108,,3505,3,272,1,29,1
14410,108,,3505,3,272,1,29,1
14411,10310,perpetual war machine,3509,3,12,5,1,1.5
14413,11195,doomed stars,3541,3,738,1,7,1
14414,108,,480,0,0,0,1,1
14415,10315,Peacekeeper,3278,3,240,2,1,0.9
14416,10908,magitek slasher,1654,3,148,4,1,0.7
14417,108,,3293,2,1055,1,1,0.8
14418,108,,3293,2,1055,1,1,0.7
14419,11192,Terminus weeper,3476,3,58,7,2,0.8
14420,11192,Terminus weeper,3476,3,58,7,2,0.7
14421,11192,Terminus weeper,3476,3,58,7,2,0.6
14422,108,,3462,1,0,1,1,1
14424,10726,darkened fire,848,3,220,1,1,2
14425,11194,enhanced noulith,3392,3,472,5,1,1
14426,10908,magitek slasher,1654,3,148,4,1,0.7
14427,2137,the Ultima Weapon,307,3,99,1,1,1
14428,2139,Ultima Ifrit,304,3,96,1,1,1
14429,2140,Ultima Titan,306,3,98,1,1,1.5
14430,2141,Ultima Garuda,303,3,95,1,1,2
14431,2138,aetheroplasm,513,3,156,1,7,1
14432,2324,ultimaplasm,614,3,156,1,10,1
14433,2142,magitek bit,55,3,12,1,1,1
14434,10949,hungry sotormurg,237,3,67,1,1,1
14435,10270,captive soul,3462,1,0,1,1,1
14436,10499,thelema agape,2354,3,273,1,22,1
14437,11199,telotek armored weapon,1679,3,1,5,1,3.3
14438,10559,telotek hexadrone,1404,3,276,1,1,0.65
14439,510,imperial assault craft,480,0,0,0,1,1
14440,108,,480,0,0,0,1,1
14441,10348,hippokampos,3525,3,501,2,2,0.65
14442,10348,hippokampos,3525,3,501,2,2,0.65
14444,11239,armored chariot,3511,3,770,1,1,1
14445,11240,armored drudge,3518,3,114,8,1,1.8
14446,11171,searching bit,55,3,12,1,1,1
14447,11170,searching slasher,1654,3,148,4,1,0.7
14448,554,Ichorous Ire,292,3,87,1,1,3.5
14449,11307,ichorous drip,292,3,87,1,1,1
14450,2134,Mark II magitek colossus,255,3,76,1,3,3.5
14451,2135,Nero tol Scaeva,3571,1,501,1,1,1.1
14452,2121,magitek death claw,331,3,114,1,1,1
14453,2136,Gaius van Baelsar,3572,1,501,1,1,1.1
14454,11285,phantom Gaius,3572,1,501,1,1,1.1
14455,11285,phantom Gaius,3572,1,501,1,1,1.1
14456,9947,Terminus Est,1209,3,273,1,2,1
14457,11241,ambujam,3542,3,132,2,1,1.5
14458,11242,scarlet tentacle,3546,3,205,9,1,0.2
14459,11243,cyan tentacle,3547,3,205,10,1,0.2
14460,548,Kottos,12,2,1009,1,5,1.3
14461,108,,2713,1,501,1,1,1
14470,11350,tactical crystal,3510,3,769,1,1,0.65
14471,11351,bomb core,100,3,26,1,1,10
14472,11353,black chocobo feather,3573,3,272,1,30,2
14473,11244,Terminus beholder,1076,3,55,2,3,1
14474,11245,Terminus twitcher,378,3,151,1,1,1
14475,11246,Terminus sprinter,2578,3,571,1,1,1.25
14476,11247,Terminus flesher,2577,3,570,1,1,1
14477,11248,Terminus shriver,1574,3,352,1,1,1
14478,11245,Terminus twitcher,378,3,151,1,1,1
14479,11246,Terminus sprinter,2578,3,571,1,1,1.25
14480,11249,Terminus trampler,2592,3,68,2,1,1
14481,11248,Terminus shriver,3449,3,352,1,3,1
14482,11250,Terminus lacerator,3522,3,62,1,2,2
14483,11251,Terminus detonator,2580,3,572,1,2,2
14484,11252,Terminus bellwether,2531,3,564,1,1,4
14485,11253,Nerva yae Galvus,3602,3,599,1,2,1.15
14486,11254,Terminus moaner,3606,3,475,2,2,5
14487,11255,dark sphere,3399,3,271,1,36,1.5
14489,11257,Merlwyb,3148,1,1001,1,1,1
14493,11261,Iron Nero,544,1,501,1,1,1
14495,11272,breaking point,3610,3,9994,1,1,1
14496,11286,Nald'thal,3594,3,777,1,1,2.8
14497,11290,soul vessel,3506,1,0,1,1,2.8
14498,11244,Terminus beholder,1076,3,55,2,3,1
14499,11245,Terminus twitcher,378,3,151,1,1,1
14500,11246,Terminus sprinter,2578,3,571,1,1,1.25
14501,11247,Terminus flesher,2577,3,570,1,1,1
14502,11248,Terminus shriver,1574,3,352,1,1,1
14503,11308,Terminus stalker,795,2,1003,5,1,2.25
14504,422,Lady Amandine,18,2,1016,1,1,1.8
14505,428,manor sentry,167,3,43,1,1,1.5
14506,424,lady's handmaiden,18,2,1016,1,1,1
14507,11218,Alzadaal's qutrub,3548,2,1003,9,1,2
14508,11219,Alzadaal's langur,2270,3,4,1,4,1.5
14509,11220,Alzadaal's asvattha,3368,3,37,2,2,1.3
14510,11221,Alzadaal's vajralangula,3279,3,528,3,1,1.3
14511,11222,Bounty monk,1418,3,314,1,1,1.5
14512,11223,Bounty uragnite,364,3,142,1,1,1
14513,11224,Bounty ogrebon,741,3,209,1,1,1.5
14514,11225,Bounty craklaw,1719,3,385,1,1,1.2
14515,11226,Bounty vepar,356,3,134,1,1,1.3
14516,11227,Alzadaal's rampart,3529,3,343,7,1,1
14517,11228,Bounty ruszor,1721,3,387,1,1,1.5
14518,11229,Bounty xzomit,2373,3,523,1,1,1.5
14519,11230,Bounty rockfin,1231,3,282,1,1,1
14520,11231,Clawtrap Alzadaal XIV,2279,3,133,2,1,4.6
14521,11232,Radiant crab,355,3,133,1,1,1.5
14522,11233,Alzadaal's acrolith,3530,3,772,1,1,1.8
14523,11234,Alzadaal's guardian,2420,3,73,2,1,2.5
14524,11235,mystic weapon,2601,3,574,1,1,1.5
14525,11236,mystic weapon,2601,3,574,1,1,1.5
14526,11237,Alzadaal's mimic,1527,3,197,1,3,1.2
14527,10448,the Endsinger,3599,3,720,1,1,3
14528,5640,Shinryu,1893,3,376,2,1,1
14529,10448,the Endsinger,3324,3,742,1,1,0.6
14530,10446,fiery star,3305,3,738,1,1,1
14531,10445,azure star,3306,3,738,1,2,1
14532,10444,dark star,3395,3,738,1,3,3
14533,1279,Aiatar,230,3,63,1,2,1.4
14534,11352,turbulence,478,3,9995,1,2,1.25
14535,1678,Koshchei,224,3,60,1,1,0.8
14536,9910,maelstrom,478,3,9995,1,2,0.8
14537,101,Gyges the Great,3552,2,1009,1,5,1.6
14541,2116,magitek vanguard F-1,1091,3,56,1,3,2
14542,2118,Livia sas Junius,3592,1,601,1,1,1.1
14543,11216,excavation bomb,480,0,0,0,1,1
14544,9910,maelstrom,480,0,0,0,1,1
14545,11277,Azeyma,3645,3,776,1,2,3.8
14546,11278,Azeyma's heat,3645,3,776,1,2,3.8
14547,11322,Warden's flame,3608,3,506,2,1,6
14548,11279,sunstorm,3574,3,271,1,37,1
14549,11280,prodigal sun,3575,3,273,1,29,1
14550,11302,Rhalgr,3534,3,779,1,1,3.6
14551,11303,fist of wrath,3585,3,782,1,1,3.6
14552,11304,fist of judgment,3586,3,782,2,1,3.6
14553,11305,lightning orb,785,3,156,1,16,2
14554,11292,lion of Aglaia,3582,3,177,8,1,1.6
14555,11293,lioness of Aglaia,3583,3,177,9,1,1.6
14556,11294,lions of Aglaia,480,0,0,0,1,1
14563,2121,magitek death claw,331,3,114,1,1,1
14564,2089,magitek vanguard H-1,213,3,56,1,1,2
14565,297,magitek colossus,253,3,76,1,1,3.5
14566,2133,Proto Ultima arm unit,324,3,107,1,1,1
14576,2113,imperial war hound,160,3,41,1,2,1.5
14577,2121,magitek death claw,331,3,114,1,1,1
14578,269,magitek vanguard,214,3,56,1,2,2
14579,11410,plundered steward,253,3,76,1,1,3.5
14581,2160,Rhitahtyn sas Arvina,3590,1,901,1,1,1
14582,11275,imperial centurion,3506,1,0,1,1,1
14583,11276,imperial pilus prior,3506,1,0,1,1,1
14584,11273,Rhalgr,3534,3,779,1,1,3.6
14585,11274,Rhalgr's emissary,3584,3,781,1,1,0.6
14586,11274,Rhalgr's emissary,3581,3,161,3,1,2.2
14587,2137,the Ultima Weapon,307,3,99,1,1,1
14588,2141,Ultima Garuda,303,3,95,1,1,2
14589,2140,Ultima Titan,306,3,98,1,1,1.5
14590,1804,granite gaol,249,3,72,1,1,1
14591,2139,Ultima Ifrit,304,3,96,1,1,1
14592,2137,the Ultima Weapon,307,3,99,1,1,1
14593,2142,magitek bit,55,3,12,1,1,1
14594,2138,aetheroplasm,614,3,156,1,10,1
14595,11286,Nald'thal,3532,3,777,1,1,2.8
14596,11374,Agdistis,3577,3,273,1,31,1
14597,8482,Salmet Quickhunt,476,3,9994,1,1,1
14598,11089,aetheric doblyn,476,3,9994,1,1,1
14599,11290,soul vessel,3506,1,0,1,1,2.8
14600,299,nesting buzzard,3506,1,0,1,1,3
14601,108,,3578,3,273,1,32,1
14602,108,,3579,3,273,1,33,1
14603,11281,Byregot,3533,3,73,4,1,4
14604,11282,Byregot's avatar,3533,3,73,4,1,4
14605,2135,Nero tol Scaeva,1572,3,273,1,5,1.8
14606,108,,480,0,0,0,1,1
14607,11310,foul-tempered chicken,2128,3,191,1,2,2.5
14608,11309,happy bunny,2172,3,465,1,1,1
14614,108,,476,3,9994,1,1,1.2
14615,11419,Thorne Knight,3603,3,264,3,1,2.4
14616,2132,cermet blast door,481,0,0,0,1,1
14617,108,,476,3,9994,1,1,1.8
14618,108,,476,3,9994,1,1,1
14620,718,Whiskerwall Kupdi Koop,8,2,1006,1,1,3
14621,719,Ruffletuft Kupta Kapa,8,2,1006,1,1,3
14622,720,Furryfoot Kupli Kipp,8,2,1006,1,1,3
14623,721,Woolywart Kupqu Kogi,8,2,1006,1,1,3
14624,722,Pukla Puki the Pomburner,8,2,1006,1,1,3
14625,723,Puksi Piko the Shaggysong,8,2,1006,1,1,3
14626,724,Pukna Pako the Tailturner,8,2,1006,1,1,3
14627,725,Good King Moggle Mog XII,8,2,1006,1,1,10
14628,11258,Raubahn,476,3,9994,1,1,1
14629,11288,Nald,480,0,0,0,1,1
14630,11289,Thal,480,0,0,0,1,1
14631,3369,Einhander,974,3,64,5,1,1.3
14632,3370,astraea,3609,3,64,6,1,1
14633,3371,auxiliary ceruleum tank,998,3,250,1,1,1.5
14634,3374,Midgardsormr,1020,3,226,1,3,0.7
14635,3375,mirage dragon,994,3,63,1,5,1
14636,3375,mirage dragon,995,3,63,1,6,1
14637,3375,mirage dragon,994,3,63,1,5,1
14638,3375,mirage dragon,995,3,63,1,6,1
14639,108,,329,3,112,1,1,1.5
14640,108,,1870,3,296,2,1,0.9
14641,108,,2597,3,385,1,2,2
14642,108,,2673,3,587,1,1,2
14643,2143,Lahabrea,3632,1,101,1,1,1
14644,4384,firesphere,1961,3,271,1,26,1
14645,2183,Hydaelyn,480,0,0,0,1,1
14662,580,Redbelly sharpeye,3506,1,0,1,1,3
14663,269,magitek vanguard,214,3,56,1,2,2
14664,297,magitek colossus,253,3,76,1,1,3.5
14665,11420,magicked puppet,222,3,59,1,2,5
14666,11421,Amalj'aa artillery carriage,480,0,0,0,1,1
14667,11233,Alzadaal's acrolith,3530,3,772,1,1,1.8
14668,297,magitek colossus,253,3,76,1,1,2.5
14669,7636,Omega,3775,3,515,1,1,1.4
14670,3408,frozen chirurgeon,476,3,9994,1,1,1
14672,108,,2,2,2,1,1,1
14673,3667,bishop autoturret,1028,3,7101,2,1,1
14674,11338,full-grown manjusaka,1033,3,9,1,5,1.5
14675,11339,overgrown manjusaka,1033,3,9,1,5,2
14676,11340,raging valras,1721,3,387,1,1,1.8
14677,11341,brilliant starmite,1945,3,290,1,2,1.3
14678,10961,old pisaca,3162,3,712,1,1,1.8
14679,11342,sparkling odqan,2513,3,26,3,1,3
14680,11343,long-legged Akyaali crab,355,3,133,1,1,1.5
14681,11344,raging vajralangula,3279,3,528,3,1,1
14682,11345,murderous asvattha,3368,3,37,2,2,1.3
14683,11346,tiny Gajasura,2052,2,1009,14,1,0.8
14684,11346,tiny Gajasura,2052,2,1009,14,1,0.8
14685,11346,tiny Gajasura,2052,2,1009,14,1,0.8
14686,11347,Terminus shriver,3449,3,352,1,3,1
14687,11348,Terminus twitcher,378,3,151,1,1,1
14688,11349,Terminus beholder,1076,3,55,2,3,1
14689,11323,shallows monk,1418,3,314,1,1,1.1
14690,11324,shallows ogrebon,741,3,209,1,1,1.1
14691,11325,shallows xzomit,2373,3,523,1,1,1.1
14692,11277,Azeyma,480,0,0,0,1,1
14693,11302,Rhalgr,480,0,0,0,1,1
14694,11382,evil dreamer,3640,3,794,1,1,1
14695,11382,evil dreamer,3640,3,794,1,1,1
14696,11382,evil dreamer,3640,3,794,1,1,1.5
14697,11354,phantom Lahabrea,3632,1,101,1,1,1
14698,428,manor sentry,167,3,43,1,1,1.5
14699,11355,arcane sphere,3646,3,273,1,34,1.15
14700,11355,arcane sphere,3646,3,273,1,34,1.15
14701,11384,Beatrice,3643,3,546,3,1,3.3
14702,1385,bomb,670,3,199,1,1,2
14703,11355,arcane sphere,3646,3,273,1,34,1.15
14704,3455,Gyascutus,3709,3,34,3,1,1.8
14705,10308,Galatea Magna,3723,3,333,2,1,2
14706,11386,inflammable fumes,3667,3,272,1,31,1.2
14707,108,,476,3,9994,1,1,1.25
14708,11388,gladiator mirage,4367,3,245,2,1,2
14709,108,,3643,3,546,3,1,3.3
14710,2259,Symond the Unsinkable,4460,3,272,1,63,1
14711,3040,yeti,767,3,54,5,1,2
14712,3042,snowball,867,3,222,1,1,1
14713,3044,Fenrir,248,3,71,1,1,1.3
14714,3045,icicle,764,3,204,1,1,2.5
14715,11426,Papalymo,841,3,88,7,1,2
14716,11357,Troian sentry,3658,3,129,4,1,0.4
14717,11358,Troian scavenger,2625,3,382,2,1,1
14718,11359,Troian pawn,19,2,1017,1,1,2
14719,11360,Troian guard,1273,3,285,1,1,2
14720,11361,Troian hound,1276,3,71,2,1,0.7
14721,11362,Troian rider,1215,3,237,1,2,2
14722,11363,Troian knight,956,3,237,1,1,1.8
14723,11364,Troian bishop,912,3,196,2,1,1.8
14724,11365,Troian trapper,3659,3,280,3,1,0.5
14725,11366,Troian equerry,653,3,64,2,1,1.3
14726,11367,Troian butler,2185,3,476,1,1,2
14727,11368,Troian steward,2093,3,49,6,1,1.8
14728,11382,evil dreamer,3640,3,794,1,1,1
14729,11422,ball of fire,3170,3,653,1,8,1.5
14730,11468,cryptic portal,825,2,1009,9,1,1.5
14731,11442,Geryon the Steer,3715,2,1009,15,1,1.6
14732,11443,powder keg,3675,3,349,2,1,2
14744,10261,Carbuncle,411,3,7002,1,3,1
14745,10261,Carbuncle,411,3,7002,1,3,1
14748,4149,Ruby Carbuncle,410,3,7002,1,2,1
14749,4149,Ruby Carbuncle,410,3,7002,1,2,1
14750,11447,Troian footman,218,3,57,1,3,2
14751,11387,gladiator of Sil'dih,3600,3,57,3,1,1.9
14752,11389,hateful visage,3677,3,503,1,2,1.5
14753,11390,regret,2355,3,273,1,23,1
14754,11391,whirlwind,1912,3,272,1,20,2
14755,11392,antique boulder,1442,3,106,1,5,1.5
14756,2324,ultimaplasm,480,0,0,0,1,1
14757,11387,gladiator of Sil'dih,3600,3,57,3,1,1.9
14758,11388,gladiator mirage,3600,3,57,3,1,1.9
14759,11389,hateful visage,3677,3,503,1,2,1.5
14760,11390,regret,2355,3,273,1,23,1
14761,11393,Shadowcaster Zeless Gah,3642,3,58,11,1,1
14762,11393,Shadowcaster Zeless Gah,3642,3,58,11,1,1
14763,11394,infern brand,2183,3,474,1,1,2
14764,11394,infern brand,2183,3,474,1,1,2
14765,11395,infern brand,3689,3,474,1,1,2
14766,11395,infern brand,3689,3,474,1,1,2
14767,11396,ball of fire,2942,3,653,1,1,1
14768,11396,ball of fire,2942,3,653,1,1,1
14769,11397,arcane font,3097,3,708,1,3,0.5
14770,11397,arcane font,3097,3,708,1,3,0.5
14771,11407,Scarmiglione,3588,3,784,1,1,1.1
14772,11408,plundered pawn,19,2,1017,1,1,1.8
14773,11409,plundered butler,2185,3,476,1,1,1.3
14774,11410,plundered steward,2093,3,49,6,1,1.5
14775,11407,Scarmiglione,3588,3,784,1,1,1.1
14776,11411,plundered maid,18,2,1016,1,1,1.5
14777,284,yarzon feeder,3659,3,280,3,1,0.6
14778,11413,plundered guard,1273,3,285,1,1,2
14779,11414,filthy shackle,3691,3,273,1,27,1
14784,11418,Zero,3653,1,201,1,1,1.08
14785,11418,Zero,3653,1,201,1,1,1.08
14786,2354,Flamecrest Afajj Koh,382,3,153,1,2,1.3
14787,108,,480,0,0,0,1,1
14788,13551,supercharged levin,785,3,156,1,16,2
14789,11372,Scarmiglione,3588,3,784,1,1,1.1
14790,11373,necroserf,3676,3,377,1,4,0.7
14791,11373,necroserf,3676,3,377,1,4,0.7
14792,108,,476,3,9994,1,1,1
14793,11443,powder keg,3675,3,349,2,1,2
14794,3458,Nidhogg,338,3,119,1,1,1
14795,3460,the Sable Price,1201,3,271,1,7,1
14796,3462,Ahleh,660,3,63,1,4,1
14797,3464,liegedrake,224,3,60,1,1,1
14798,10298,Barbariccia,3589,3,785,1,1,4
14799,11398,Barbariccia,3624,3,793,1,1,4
14800,10300,stiff breeze,3666,3,272,1,34,1
14801,10298,Barbariccia,3589,3,785,1,1,4
14802,11398,Barbariccia,3624,3,793,1,1,4
14803,10300,stiff breeze,3666,3,272,1,34,1
14804,108,,3679,3,275,2,1,4
14809,1715,Coerthan merchant,4582,3,273,1,85,1
14810,4776,Sephirot,1345,3,295,1,1,1
14811,4776,Sephirot,1382,3,311,1,1,5
14812,4777,Cochma,1430,3,7007,1,1,1.5
14813,4778,Binah,1430,3,7007,1,1,0.75
14814,4779,Storm of Words,1432,3,271,1,15,1
14815,4780,coronal wind,1433,3,272,1,4,1
14816,4776,Sephirot,480,0,0,0,1,1
14817,11393,Shadowcaster Zeless Gah,3642,3,58,11,1,1
14818,11394,infern brand,2183,3,474,1,1,2
14819,11395,infern brand,3689,3,474,1,1,2
14820,11396,ball of fire,2942,3,653,1,1,1
14821,11397,arcane font,3097,3,708,1,3,0.5
14822,11440,proto-Carbuncle,3587,3,799,1,1,3
14823,108,,3668,3,272,1,32,1
14824,108,,3669,3,272,1,33,1
14825,11441,lively bait,3714,3,55,2,5,0.8
14826,11440,proto-Carbuncle,3587,3,799,1,1,3
14827,108,,3668,3,272,1,32,1
14828,108,,3669,3,272,1,33,1
14829,11441,lively bait,3714,3,55,2,5,0.8
14831,11369,silkie,3660,3,528,4,1,2.4
14832,11370,silken puff,3664,3,624,2,1,6.25
14833,11371,eastern ewer,2273,3,504,1,1,2
14834,11369,silkie,3660,3,528,4,1,2.4
14835,11370,silken puff,3664,3,624,2,1,6.25
14836,11371,eastern ewer,2273,3,504,1,1,2
14837,11369,silkie,3660,3,528,4,1,2.4
14838,11370,silken puff,3664,3,624,2,1,6.25
14839,11371,eastern ewer,2273,3,504,1,1,2
14840,11469,aqueduct uragnite,364,3,142,1,1,1
14841,11470,aqueduct bat,98,3,25,1,1,2
14842,11471,aqueduct eft,152,3,39,2,1,0.8
14843,11472,aqueduct pudding,206,3,55,1,6,1.5
14844,11473,aqueduct mossling,1901,3,289,2,1,1.2
14845,313,Amajina blastmaster,24,3,2,1,1,2
14846,11474,aqueduct genomos,3458,3,55,7,1,1
14847,11476,aqueduct goobbue,57,3,13,1,2,2.5
14848,11476,aqueduct goobbue,198,3,54,1,1,1.3
14849,11477,aqueduct leafkin,3672,3,806,1,1,1.5
14850,11478,aqueduct adamantoise,94,3,23,1,1,0.7
14851,11479,aqueduct fluturini,1314,3,265,1,3,0.7
14852,11480,aqueduct leshy,1853,3,377,3,1,1.2
14853,11481,aqueduct odqan,2513,3,26,3,1,3.5
14854,322,rotting noble,104,3,27,1,1,1
14855,11483,,61,3,15,1,1,1.2
14856,11484,aqueduct wamoura,646,3,195,1,1,0.8
14857,11485,aqueduct goosefish,269,3,82,1,2,3
14858,11486,aqueduct gigantoad,126,3,30,1,1,1.5
14859,11487,aqueduct slug,1324,3,10,1,5,1.5
14860,11488,aqueduct ameretat,147,3,37,1,4,1.3
14861,11490,forgotten cliffmole,2778,3,85,3,2,2
14862,11491,forgotten campeador,873,3,36,2,1,4
14863,11492,forgotten sabotender,144,3,36,1,4,3
14864,11387,gladiator of Sil'dih,3600,3,57,3,1,1.9
14865,11388,gladiator mirage,3600,3,57,3,1,1.9
14866,11389,hateful visage,3677,3,503,1,2,1.5
14867,11390,regret,2355,3,273,1,23,1
14868,11493,forgotten phoebad,2659,3,396,1,2,1
14869,11494,forgotten dhara,1819,3,49,5,1,1
14870,11495,forgotten spider,1543,3,187,2,3,1
14871,187,marshlight,3674,3,46,1,3,1
14872,11496,forgotten wraith,1504,3,334,1,1,2.5
14873,11497,forgotten revenant,265,3,80,1,2,2
14874,11498,water sprite,385,3,153,1,5,1
14875,11499,aqueduct focalor,2676,3,590,1,1,1
14876,11500,aqueduct sarcosuchus,1509,3,39,6,1,1.6
14877,11501,aqueduct elbst,182,3,46,3,1,1
14878,11502,aqueduct gelatin,3068,3,336,2,2,0.6
14879,11503,Sil'dihn dhruva,1848,3,417,1,1,0.8
14880,11504,Sil'dihn urolith,1908,3,339,1,2,0.9
14881,11506,Sil'dihn dullahan,121,3,29,1,1,1.5
14882,11507,Sil'dihn golem,82,3,21,1,2,1.8
14883,11508,Sil'dihn hollow,2420,3,73,2,1,2.5
14884,11509,Sil'dihn visage,3677,3,503,1,2,1
14885,11489,aqueduct hecteyes,690,3,55,2,1,1.2
14886,11505,Sil'dihn python,2663,3,65,4,2,1
14888,11374,Agdistis,3656,3,800,1,1,0.7
14889,11375,forbidden fruit,3673,3,808,1,1,0.9
14890,11376,forbidden fruit,3695,3,808,1,2,0.9
14891,11378,immature io,3661,3,238,5,1,1.34
14892,11379,immature stymphalide,3694,3,359,4,5,0.84
14893,11374,Agdistis,3656,3,800,1,1,0.7
14894,11375,forbidden fruit,3673,3,808,1,1,0.9
14895,11376,forbidden fruit,3695,3,808,1,2,0.9
14896,11377,forbidden fruit,3696,3,808,1,3,0.9
14897,11378,immature io,3661,3,238,5,1,1.34
14898,11379,immature stymphalide,3694,3,359,4,5,0.84
14899,11380,immature minotaur,3680,3,58,6,3,0.83
14900,108,,2018,3,205,8,1,0.75
14901,11381,Hegemone,3641,3,796,1,1,3.5
14902,11462,parasitos,3662,3,802,1,1,1
14903,11381,Hegemone,3641,3,796,1,1,3.5
14904,11462,parasitos,3662,3,802,1,1,1
14905,11462,parasitos,3663,3,803,1,1,1
14906,392,lost lamb,287,3,86,1,4,1.5
14907,795,ornery karakul,291,3,86,1,8,1.5
14908,5,opo-opo,31,3,4,1,1,1.2
14909,6,lemur,2270,3,4,1,4,1.5
14910,341,apkallu,190,3,50,1,1,1
14911,11448,apkallu of paradise,3698,3,50,1,3,1
14912,37,ground squirrel,25,3,2,2,1,2
14913,262,star marmot,26,3,2,2,2,2
14914,11449,coblyn,176,3,45,1,1,1.5
14915,11450,yellow coblyn,178,3,45,1,3,1.5
14916,393,wild dodo,173,3,44,1,1,1.5
14917,11451,dodo of paradise,1038,3,44,1,4,1.5
14918,11452,island doe,61,3,15,1,1,1.2
14919,11453,island stag,62,3,15,2,1,1.3
14920,780,chocobo,1,2,1,1,1,1
14921,6942,black chocobo,1,2,1,1,1,1
14922,11454,glyptodon pup,2396,3,528,1,1,1
14923,10173,glyptodon,2535,3,528,2,1,1.2
14924,357,aurochs,138,3,35,1,1,1
14925,11455,grand buffalo,140,3,35,2,1,1
14926,11456,island nanny,184,3,47,1,2,1.5
14927,11457,island billy,185,3,47,2,1,1.5
14928,1281,blue back,154,3,40,1,1,1.5
14929,2769,gold back,155,3,40,1,2,1.5
14930,11458,twinklefleece,267,3,81,1,2,2
14931,11459,beachcomb,355,3,133,1,1,1
14932,3499,paissa,905,3,225,2,1,0.7
14933,11460,alligator,1509,3,39,6,1,1.6
14934,353,goobbue,198,3,54,1,1,1.5
14935,12313,griffin,955,3,236,1,1,1.25
14936,12456,quartz spriggan,109,3,28,1,3,2
14937,12457,amethyst spriggan,111,3,28,1,5,2
14938,12458,wild boar,44,3,8,1,1,1.2
14939,12459,boar of paradise,3905,3,8,1,5,1.2
14940,12460,weird spriggan,1426,3,316,1,1,0.9
14942,13170,Gwyddrud,476,3,9994,1,1,1
14943,3330,Vishap,3311,3,102,1,1,2
14971,2168,Bertha,518,3,167,1,1,1
14972,2168,Bertha,518,3,167,1,1,1
14973,2168,Bertha,518,3,167,1,1,1
14974,2168,Bertha,518,3,167,1,1,1
14975,2168,Bertha,518,3,167,1,1,1
14976,2168,Bertha,518,3,167,1,1,1
14977,2168,Bertha,518,3,167,1,1,1
14978,2168,Bertha,518,3,167,1,1,1
14979,2168,Bertha,518,3,167,1,1,1
14980,2168,Bertha,518,3,167,1,1,1
14981,2168,Bertha,518,3,167,1,1,1
14982,2168,Bertha,518,3,167,1,1,1
14995,3323,Horde dragonfly,362,3,140,1,1,1
14996,3323,Horde dragonfly,362,3,140,1,1,1
14997,3323,Horde dragonfly,362,3,140,1,1,1
14998,3323,Horde dragonfly,362,3,140,1,1,1
14999,3323,Horde dragonfly,362,3,140,1,1,1
15000,3321,Horde wyvern,659,3,60,1,3,1
15001,3323,Horde dragonfly,362,3,140,1,1,1
15002,3326,Horde aevis,377,3,150,1,1,1
15003,3326,Horde aevis,377,3,150,1,1,1
15004,3326,Horde aevis,377,3,150,1,1,1
15005,3326,Horde aevis,377,3,150,1,1,1
15006,3326,Horde aevis,377,3,150,1,1,1
15007,3326,Horde aevis,377,3,150,1,1,1
15008,3326,Horde aevis,377,3,150,1,1,1
15009,3326,Horde aevis,377,3,150,1,1,1
15010,3321,Horde wyvern,659,3,60,1,3,1
15011,3321,Horde wyvern,659,3,60,1,3,1
15012,3321,Horde wyvern,659,3,60,1,3,1
15013,3321,Horde wyvern,659,3,60,1,3,1
15014,3321,Horde wyvern,659,3,60,1,3,1
15015,3321,Horde wyvern,659,3,60,1,3,1
15016,3321,Horde wyvern,659,3,60,1,3,1
15017,3321,Horde wyvern,659,3,60,1,3,1
15018,3326,Horde aevis,377,3,150,1,1,1
15019,3329,Horde biast,180,3,46,1,2,1.5
15020,3321,Horde wyvern,659,3,60,1,3,1
15021,3329,Horde biast,180,3,46,1,2,1.5
15022,3323,Horde dragonfly,362,3,140,1,1,1
15023,3321,Horde wyvern,659,3,60,1,3,1
15024,3323,Horde dragonfly,362,3,140,1,1,1
15025,3326,Horde aevis,377,3,150,1,1,1
15026,3329,Horde biast,180,3,46,1,2,1.5
15027,3329,Horde biast,180,3,46,1,2,1.5
15028,3329,Horde biast,180,3,46,1,2,1.5
15029,3329,Horde biast,180,3,46,1,2,1.5
